epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,810.303,2.6437,8.09709,2.01841,0.00104,0.26496,0.00072,0.0002,3.19878,4.56463,2.71577,0.000665605,0.000665605,0.000665605
2,1584.65,2.60599,5.24794,2.04558,0.00083,0.17949,0.00051,0.00013,3.14519,4.22891,2.62797,0.00130589,0.00130589,0.00130589
